-0.800450705,9.937216793,-0.047284566,-1.708321043,-0.373847985,-0.390515361,0.294180267,-0.291056956,0.058237921,0.455528178,-0.278038316,-0.01622295,0.039224563,0.296586192,0.027365948,0.017814667,-0.033053468,0.025760986,0.034084581,-0.010610539
5.384931448,-6.21938283,0.972723467,-1.100765244,1.295018654,-0.045738111,0.5137222,0.073718759,-0.690672405,-0.418837785,-0.106427735,0.132278602,-0.315085492,-0.113520149,-0.003761496,0.190946104,-0.02042651,-0.009654366,-0.001085216,-0.043698255
0.874496622,4.878407618,-1.389985991,0.018159581,-1.380359491,0.952760088,-0.590161878,0.171345056,0.260324859,0.41943458,0.08653657,-0.29406827,0.001214839,-0.110067875,0.201307649,-0.045946567,0.123865516,0.006402174,0.078791092,0.038729016
1.714052875,4.00559382,4.538591961,-2.291428235,-0.479081299,0.140338331,0.379068947,-0.94841999,1.058260434,-0.462728,0.324606421,-0.537237274,0.038202349,0.33691933,-0.0598075,0.044195119,-0.021406456,-0.077457383,-0.067365762,-0.00031448
1.522434469,4.464019195,4.183099092,-2.287095547,-0.450075283,0.107599544,0.321470785,-0.837986151,0.911437171,-0.402482513,0.28644079,-0.548364878,0.024063441,0.327325263,-0.04856253,0.026223312,-0.04021082,-0.064997974,-0.05226706,0.001267704
5.565284469,-6.60746105,1.345762494,-1.284647311,0.955800477,-0.016319354,0.344085441,0.137600522,-0.607632078,-0.523804471,-0.322271133,0.144436096,-0.205697913,-0.128466814,-0.02587631,0.196004334,0.030068718,0.005698856,0.065311305,0.008157984
3.814247834,-2.891734867,-3.680752467,-0.172695988,1.227650199,-1.110716905,0.384116511,0.485094444,0.237720743,-0.121483323,-0.273766519,-0.076724538,0.007306413,-0.075378556,-0.254764947,0.021713435,0.014662456,-0.045123446,-0.048660709,-0.022925664
3.632805242,-2.342172746,-3.101014029,-0.128341263,1.029452642,-0.70650686,0.241773722,0.392637472,0.157918912,-0.489178424,-0.257195991,-0.035448334,0.067580784,-0.042255098,-0.192639067,0.089345112,0.035545621,0.069099319,0.035305815,-0.028153669
3.722010345,-2.645243008,-3.538566142,-0.115937813,1.171190963,-1.029779336,0.31466586,0.484740848,0.164299684,-0.12158918,-0.210426075,-0.138531062,-0.012094867,-0.061377513,-0.246838784,0.019451431,0.02443376,-0.04009988,-0.04765459,-0.021021704
2.968909485,-0.642658831,-3.014526862,0.3211318,1.038261359,-0.566559401,0.111698909,0.42480732,-0.060666306,-0.525513894,-0.118230211,-0.198259847,-0.000531971,0.010032228,-0.158532986,0.044723733,0.01990582,0.025044114,-0.001295252,-0.030182342
4.765540326,-10.02213495,0.252345175,0.878080079,2.786064792,0.238333266,-0.337192056,-0.561835347,-1.023596065,2.539648806,0.448351637,0.490685452,-0.97454905,0.68287554,-0.378093208,-0.051279788,-0.034962341,-0.006481668,0.034179455,0.100616683
-1.599535746,-15.03337952,6.287362034,0.063571147,2.286943119,2.281180358,-2.836087128,1.393890288,-0.061569651,0.264536336,-0.416537625,0.077678484,-0.299079579,-0.027108113,-0.026035443,1.163194621,-0.471484247,-0.05821111,0.010512333,-0.110834485
2.795107391,-0.222535909,-3.188837077,0.179370149,0.806423499,-0.786987936,-0.181861771,0.466360273,-0.259963316,-0.363069626,0.234688398,-0.270249479,-0.054530796,-0.010667966,0.035432182,-0.065318527,-0.017246847,-0.052119266,-0.032971333,-0.051516543
5.155241006,-6.441226753,-1.440618889,1.623521747,0.442154891,0.308054391,0.334507228,-0.67605421,-0.391357477,0.020206344,-0.41533736,0.199449971,-0.329089227,0.307360663,0.475699173,-0.00737926,-0.312134363,-0.196146958,0.137478245,-0.074026148
-3.928501329,-6.434337593,-3.294137013,1.129426656,0.530435891,1.365519055,0.323051919,-0.919737335,0.051050979,-0.729774425,-0.420597088,0.004880114,-0.124859733,0.243911964,-0.148861224,-0.036154762,-0.053012021,-0.050601653,0.074869103,0.001679312
2.430685219,0.807079372,-3.05486432,0.42100023,0.771621058,-1.0732701,-0.214509038,0.677358886,-0.206784378,-0.570584987,-0.167803123,-0.197575794,0.068871043,-0.020773209,-0.144490335,0.032045135,0.01752516,-0.003400909,-0.043373459,-0.022568091
4.894106164,-5.900138788,-4.362649686,-1.717521648,-1.257261007,-0.896031532,-0.671900854,-0.683063993,0.370930236,0.189732902,0.238829818,0.2278146,0.175885066,-0.237774381,0.007915247,0.021403075,-0.017848597,0.048265591,0.035752596,0.030206863
3.171588159,-1.276300391,-3.35179386,0.120081272,0.238955169,-0.834498468,-0.402318491,0.531885071,0.023326255,-0.15193843,0.140736725,-0.271039196,0.034510841,0.005277983,0.096599628,0.049362662,0.011341212,0.032384779,0.035397558,-0.026283735
8.252345241,-12.26869165,9.073277457,-1.93019862,0.695041672,-1.913453546,0.890287861,0.004294451,-1.514797237,1.118909938,-1.009678488,-0.348818442,0.904498471,0.207992197,-0.168760277,-0.807441707,0.253440243,-0.091994663,-0.373084675,0.069921376
-3.26333273,-5.741226955,-3.076916551,1.897307367,0.717556973,1.480548733,-0.1012271,-0.448876613,0.245494292,-0.553353601,-0.461234082,-0.078276111,-0.233996736,0.425701601,0.251015588,-0.183139525,-0.078411833,-0.101153864,0.099361552,0.085738442
2.558902967,-5.819644555,-0.514937885,1.537535609,-0.560014344,1.353355784,0.247308607,-0.678660354,0.048161359,-0.222730175,-0.487516342,0.672994394,0.237422209,0.162770238,0.685950071,-0.220074687,-0.219378146,-0.266903613,0.064271001,-0.075393263
4.519604964,-4.785092039,-4.127398996,-0.404776788,1.487718528,-1.251898537,0.855929689,0.465743085,0.717875247,0.095266246,-0.470787138,0.214705798,0.070442926,-0.084145097,-0.276201369,0.081594969,0.005459259,-0.027396193,-0.036452,-0.039053036
