654	-0.863036702334515	0.217429234986539
34	-0.856858298376636	0.334229907196597
189	-0.826113601418987	0.122301202617634
388	-0.818362675191793	0.118468923044068
513	-0.806804037693240	0.0793503696059730
200	-0.801173312849712	0.0730610252822164
118	-0.785066716108082	0.343027342071775
473	-0.774094542428520	0.0741431981958295
312	-0.770932994792744	0.0727396923447286
532	-0.762703789188020	0.0746740890940078
262	-0.757099486994250	0.0763386206421400
676	-0.756231473967277	0.0732959025759445
616	-0.754128427964897	0.0751302961349751
199	-0.754094462294522	0.0742262767012422
682	-0.750092602665800	0.192248871828482
444	-0.745383044040366	0.105857467392313
658	-0.739681694185722	0.0744174596105221
385	-0.731762938842673	0.354571181234462
655	-0.726547496310299	0.0858094975510691
169	-0.721380010181351	0.235257968697863
231	-0.717204363562524	0.141199635907911
287	-0.714006227174571	0.0737488800904628
591	-0.698349991498626	0.0926681373006203
41	-0.688591140859568	0.0744426020688882
380	-0.678225562856110	0.0834232156512609
306	-0.673307170649208	0.176127408485046
72	-0.670424938715383	0.127625545254254
119	-0.669323765455432	0.166864760382212
175	-0.665698958127165	0.0954114001304257
192	-0.664939745028621	0.103011893749688
212	-0.664368800804528	0.170346832555406
664	-0.657649672959370	0.125741163962094
107	-0.650128397863213	0.0749539381499703
517	-0.649858125869818	0.0827995314016761
383	-0.649316315045057	0.0845226581784651
303	-0.644526362523970	0.164692645998525
386	-0.643397000620223	0.132925775411420
538	-0.641721191970675	0.137863707683913
499	-0.640598325800384	0.0814395381725253
155	-0.640416089188421	0.0813448767450978
677	-0.640006794825022	0.0813574854536223
307	-0.639323318473110	0.0812310594861771
324	-0.639180121423568	0.0807964562957486
628	-0.638596094639047	0.0786241708047309
629	-0.637560758217747	0.0810172588546735
423	-0.636973415657277	0.0810879284871896
156	-0.636850024401429	0.0811164671323192
86	-0.636570321774695	0.0812561549657465
650	-0.636429104513116	0.129844222005460
662	-0.636113114779562	0.0786349555056114
649	-0.635678944647117	0.0782957543759266
565	-0.635455864705889	0.0790982271289126
543	-0.634675040409073	0.0785957995564841
10	-0.634545724024336	0.0782565672703205
251	-0.633949852053892	0.0777179023268101
247	-0.633723632561665	0.0808746485341869
302	-0.633687017138394	0.0805863821633605
256	-0.633345064801858	0.0808782849429563
314	-0.633016745784901	0.0797482388230012
447	-0.632679243073803	0.0806779716840485
315	-0.632043299952980	0.0774732618603693
482	-0.631255351958088	0.0793044241795834
574	-0.631108108132372	0.0801043623081224
547	-0.630455818729339	0.0822366922314914
553	-0.630319806454810	0.0828001098858422
443	-0.629968077785054	0.153184102585618
548	-0.629280265480288	0.0809444657090524
219	-0.629175322750134	0.0801478942958617
246	-0.629114187311813	0.0801761546812258
594	-0.629010980783010	0.0804957950602411
313	-0.628878156599141	0.0800934656816715
337	-0.628780322318628	0.0801856839337488
672	-0.628103902279657	0.0799609273261808
586	-0.627883993738952	0.0796906649536367
395	-0.627293969230384	0.0797734347700389
417	-0.627083334807669	0.0798179137244778
298	-0.626985270537072	0.0798017098483273
411	-0.626693800736474	0.0836305547754173
546	-0.626026268203601	0.0824666774399588
255	-0.625213975166682	0.0809753522115015
626	-0.625170555503079	0.0812319789008515
164	-0.625077136443291	0.0812288818604517
85	-0.625066612589007	0.0804965503997337
332	-0.625063845019331	0.0844589792410930
635	-0.625003252219507	0.0819621736508085
436	-0.624968569043164	0.0806095028247923
88	-0.624916675450837	0.0819315492660692
154	-0.624741891085887	0.0848415427170238
653	-0.624738927022630	0.0807199805260626
681	-0.624670983750316	0.0807298332574706
79	-0.624625373302547	0.0802638642206080
419	-0.624524446124729	0.0807853070402118
646	-0.624391045434136	0.0802212004449817
242	-0.624207717091439	0.0820756466894509
503	-0.624108429940509	0.0810844754036498
422	-0.623904055856728	0.0804903263372218
