1,-0.8472,0.060815,0.060815
2,-0.84504,0.077799,0.077799
3,-0.83849,0.062313,0.062313
4,-0.83769,0.076632,0.076632
5,-0.83636,0.075412,0.075412
6,-0.82615,0.068013,0.068013
7,-0.82564,0.11039,0.11039
8,-0.82538,0.11053,0.11053
9,-0.82523,0.11134,0.11134
10,-0.82513,0.11139,0.11139
11,-0.825,0.11198,0.11198
12,-0.8249,0.11242,0.11242
13,-0.82489,0.15397,0.15397
14,-0.82484,0.11233,0.11233
15,-0.82483,0.11263,0.11263
16,-0.82354,0.11065,0.11065
17,-0.82335,0.093435,0.093435
18,-0.82207,0.11098,0.11098
19,-0.82159,0.09853,0.09853
20,-0.81961,0.12323,0.12323
21,-0.81961,0.12323,0.12323
22,-0.81459,0.17069,0.17069
23,-0.81026,0.14077,0.14077
24,-0.80801,0.22425,0.22425
25,-0.80272,0.13109,0.13109
26,-0.79596,0.14757,0.14757
27,-0.79361,0.29409,0.29409
28,-0.7905,0.13232,0.13232
29,-0.78538,0.14306,0.14306
30,-0.78305,0.15601,0.15601
31,-0.77958,0.16458,0.16458
32,-0.77807,0.30993,0.30993
33,-0.77565,0.33437,0.33437
34,-0.77377,0.2914,0.2914
35,-0.76886,0.14543,0.14543
36,-0.76826,0.29001,0.29001
37,-0.76599,0.15136,0.15136
38,-0.76528,0.30988,0.30988
39,-0.76527,0.1548,0.1548
40,-0.76512,0.15647,0.15647
41,-0.76506,0.15559,0.15559
42,-0.76494,0.15495,0.15495
43,-0.76457,0.15534,0.15534
44,-0.76433,0.15866,0.15866
45,-0.76337,0.15948,0.15948
46,-0.76274,0.1439,0.1439
47,-0.76237,0.33287,0.33287
48,-0.76146,0.16605,0.16605
49,-0.76129,0.29536,0.29536
50,-0.76126,0.1664,0.1664
51,-0.76078,0.16656,0.16656
52,-0.76076,0.16041,0.16041
53,-0.76059,0.1681,0.1681
54,-0.75994,0.16942,0.16942
55,-0.75962,0.1687,0.1687
56,-0.75853,0.16627,0.16627
57,-0.75761,0.15793,0.15793
58,-0.75759,0.15799,0.15799
59,-0.75719,0.17337,0.17337
60,-0.75538,0.14811,0.14811
61,-0.7548,0.16605,0.16605
62,-0.75477,0.16415,0.16415
63,-0.75452,0.17928,0.17928
64,-0.75437,0.16654,0.16654
65,-0.75424,0.20021,0.20021
66,-0.75377,0.16689,0.16689
67,-0.75261,0.17119,0.17119
68,-0.75257,0.17123,0.17123
69,-0.75203,0.17152,0.17152
70,-0.75191,0.17149,0.17149
71,-0.75019,0.3174,0.3174
72,-0.74852,0.17993,0.17993
73,-0.74697,0.3569,0.3569
74,-0.74593,0.33891,0.33891
75,-0.74416,0.20336,0.20336
76,-0.74055,0.30049,0.30049
77,-0.72854,0.35074,0.35074
78,-0.72334,0.1946,0.1946
79,-0.72299,0.36896,0.36896
80,-0.71855,0.19747,0.19747
81,-0.71679,0.32622,0.32622
82,-0.71419,0.1921,0.1921
83,-0.71197,0.30961,0.30961
84,-0.71178,0.172,0.172
85,-0.71063,0.28867,0.28867
86,-0.70936,0.2281,0.2281
87,-0.70658,0.31751,0.31751
88,-0.69954,0.20809,0.20809
89,-0.69544,0.38745,0.38745
90,-0.69438,0.18098,0.18098
91,-0.69279,0.34387,0.34387
92,-0.69141,0.32889,0.32889
93,-0.69113,0.24903,0.24903
94,-0.68906,0.34576,0.34576
95,-0.68809,0.38794,0.38794
96,-0.68758,0.32063,0.32063
97,-0.68021,0.18619,0.18619
98,-0.67155,0.39521,0.39521
99,-0.66782,0.39041,0.39041
100,-0.66262,0.39193,0.39193
101,-0.66156,0.36847,0.36847
102,-0.66068,0.19626,0.19626
103,-0.65866,0.29463,0.29463
104,-0.65822,0.38698,0.38698
105,-0.65512,0.2968,0.2968
106,-0.65487,0.26565,0.26565
107,-0.65216,0.22726,0.22726
108,-0.6521,0.28937,0.28937
109,-0.6512,0.30521,0.30521
110,-0.64557,0.33959,0.33959
111,-0.64482,0.40135,0.40135
112,-0.64387,0.36864,0.36864
113,-0.64225,0.22582,0.22582
114,-0.64172,0.39767,0.39767
115,-0.64054,0.35356,0.35356
116,-0.63701,0.41031,0.41031
117,-0.63513,0.31339,0.31339
118,-0.63371,0.3418,0.3418
119,-0.63155,0.40724,0.40724
120,-0.63078,0.34775,0.34775
121,-0.62973,0.25632,0.25632
122,-0.62606,0.21773,0.21773
123,-0.62414,0.41566,0.41566
124,-0.61893,0.36247,0.36247
125,-0.61652,0.40554,0.40554
126,-0.61622,0.40418,0.40418
127,-0.61469,0.40615,0.40615
128,-0.61287,0.34771,0.34771
129,-0.60972,0.36765,0.36765
130,-0.60341,0.32118,0.32118
131,-0.60169,0.30975,0.30975
132,-0.59978,0.35498,0.35498
133,-0.59523,0.25113,0.25113
134,-0.59321,0.4193,0.4193
135,-0.58712,0.39635,0.39635
136,-0.5799,0.25152,0.25152
137,-0.57925,0.42455,0.42455
138,-0.57863,0.24109,0.24109
139,-0.57385,0.41026,0.41026
140,-0.57354,0.33411,0.33411
141,-0.57167,0.42811,0.42811
142,-0.5667,0.29949,0.29949
143,-0.56588,0.30209,0.30209
144,-0.5649,0.39017,0.39017
145,-0.56359,0.38288,0.38288
146,-0.56142,0.42114,0.42114
147,-0.55672,0.32983,0.32983
148,-0.55397,0.38789,0.38789
149,-0.55277,0.40618,0.40618
150,-0.54974,0.38371,0.38371
151,-0.54832,0.32376,0.32376
152,-0.54374,0.38938,0.38938
