76,-0.59663,0.1324,0.1324
77,-0.59593,0.082852,0.082852
78,-0.59589,0.082803,0.082803
79,-0.59583,0.082804,0.082804
80,-0.59535,0.10871,0.10871
81,-0.5947,0.082864,0.082864
82,-0.59439,0.10228,0.10228
83,-0.59423,0.08492,0.08492
84,-0.59377,0.084402,0.084402
85,-0.59282,0.079183,0.079183
86,-0.58743,0.13542,0.13542
87,-0.5859,0.16971,0.16971
88,-0.58543,0.085041,0.085041
89,-0.58409,0.41198,0.41198
90,-0.57362,0.08297,0.08297
91,-0.57091,0.086983,0.086983
92,-0.56854,0.17152,0.17152
93,-0.56799,0.092466,0.092466
94,-0.56,0.088515,0.088515
95,-0.55725,0.084724,0.084724
96,-0.55487,0.096241,0.096241
97,-0.55106,0.081964,0.081964
98,-0.54467,0.096158,0.096158
99,-0.53922,0.11824,0.11824
100,-0.53794,0.13953,0.13953
101,-0.53696,0.087088,0.087088
102,-0.53303,0.083566,0.083566
103,-0.53228,0.18227,0.18227
104,-0.52903,0.26531,0.26531
105,-0.52338,0.20581,0.20581
106,-0.52071,0.12587,0.12587
107,-0.52006,0.13536,0.13536
108,-0.517,0.10778,0.10778
109,-0.51404,0.11792,0.11792
110,-0.51165,0.1729,0.1729
111,-0.51114,0.15815,0.15815
112,-0.50888,0.10633,0.10633
113,-0.50519,0.10427,0.10427
114,-0.49826,0.13716,0.13716
115,-0.49185,0.094153,0.094153
116,-0.49052,0.24757,0.24757
117,-0.48945,0.21255,0.21255
118,-0.48572,0.086887,0.086887
119,-0.4826,0.13339,0.13339
120,-0.48179,0.18572,0.18572
121,-0.4788,0.17764,0.17764
122,-0.47544,0.16896,0.16896
123,-0.47507,0.11096,0.11096
124,-0.46683,0.18253,0.18253
125,-0.46391,0.17323,0.17323
126,-0.46234,0.12812,0.12812
127,-0.45904,0.17117,0.17117
128,-0.45584,0.17219,0.17219
129,-0.45435,0.12794,0.12794
130,-0.44788,0.13687,0.13687
131,-0.44712,0.16799,0.16799
132,-0.44358,0.27186,0.27186
133,-0.44295,0.11708,0.11708
134,-0.43935,0.13148,0.13148
135,-0.43244,0.28357,0.28357
136,-0.43239,0.093017,0.093017
137,-0.42836,0.1159,0.1159
138,-0.42752,0.11236,0.11236
139,-0.42653,0.089629,0.089629
140,-0.42588,0.1339,0.1339
141,-0.42265,0.12066,0.12066
142,-0.41254,0.13244,0.13244
143,-0.41195,0.1138,0.1138
144,-0.40593,0.24185,0.24185
145,-0.40088,0.14384,0.14384
146,-0.39931,0.090467,0.090467
147,-0.39608,0.17714,0.17714
148,-0.39392,0.098063,0.098063
149,-0.39073,0.089792,0.089792
150,-0.38905,0.17574,0.17574
151,-0.38859,0.12921,0.12921
152,-0.38717,0.088804,0.088804
153,-0.38594,0.096504,0.096504
154,-0.38323,0.13361,0.13361
155,-0.38099,0.094917,0.094917
156,-0.37895,0.11741,0.11741
157,-0.37783,0.19995,0.19995
158,-0.37733,0.1186,0.1186
159,-0.37635,0.090491,0.090491
160,-0.37574,0.14579,0.14579
161,-0.37516,0.12932,0.12932
162,-0.37503,0.15127,0.15127
163,-0.37302,0.11726,0.11726
164,-0.37154,0.099012,0.099012
165,-0.37129,0.090801,0.090801
166,-0.37018,0.14744,0.14744
167,-0.36822,0.090846,0.090846
168,-0.36797,0.090785,0.090785
169,-0.36764,0.27394,0.27394
170,-0.3675,0.098706,0.098706
171,-0.36641,0.15697,0.15697
172,-0.36608,0.093351,0.093351
173,-0.36492,0.18933,0.18933
174,-0.36328,0.13647,0.13647
175,-0.36145,0.091301,0.091301
176,-0.36123,0.10353,0.10353
177,-0.36117,0.10176,0.10176
178,-0.36063,0.087785,0.087785
179,-0.3589,0.10727,0.10727
180,-0.35862,0.088045,0.088045
181,-0.35846,0.18516,0.18516
182,-0.35733,0.15188,0.15188
183,-0.35592,0.137,0.137
184,-0.35526,0.089909,0.089909
185,-0.35478,0.14221,0.14221
186,-0.35415,0.10109,0.10109
187,-0.35317,0.12745,0.12745
188,-0.3529,0.095356,0.095356
189,-0.3523,0.095494,0.095494
190,-0.35216,0.11545,0.11545
191,-0.35209,0.11885,0.11885
192,-0.35185,0.10785,0.10785
193,-0.35146,0.15195,0.15195
194,-0.35117,0.15529,0.15529
195,-0.3497,0.093279,0.093279
196,-0.34785,0.13485,0.13485
197,-0.34585,0.097961,0.097961
198,-0.34551,0.1115,0.1115
199,-0.34448,0.094305,0.094305
200,-0.34337,0.14033,0.14033
201,-0.34303,0.11313,0.11313
202,-0.33967,0.16231,0.16231
203,-0.33508,0.13423,0.13423
204,-0.33332,0.10707,0.10707
205,-0.33193,0.10301,0.10301
206,-0.33179,0.092666,0.092666
207,-0.33113,0.21405,0.21405
208,-0.32802,0.24832,0.24832
209,-0.32785,0.091338,0.091338
210,-0.32781,0.12274,0.12274
211,-0.32775,0.21882,0.21882
212,-0.32703,0.13393,0.13393
213,-0.32659,0.22097,0.22097
214,-0.32504,0.093416,0.093416
215,-0.32213,0.098877,0.098877
216,-0.31878,0.088763,0.088763
217,-0.3181,0.094789,0.094789
218,-0.31321,0.092486,0.092486
219,-0.31281,0.093759,0.093759
220,-0.31123,0.10427,0.10427
221,-0.31073,0.08756,0.08756
222,-0.3107,0.12341,0.12341
223,-0.31062,0.13889,0.13889
224,-0.31029,0.23007,0.23007
225,-0.3102,0.13943,0.13943
226,-0.31006,0.11285,0.11285
227,-0.31,0.12632,0.12632
228,-0.30816,0.0958,0.0958
229,-0.30655,0.088484,0.088484
230,-0.30074,0.091238,0.091238
231,-0.30036,0.099617,0.099617
232,-0.29808,0.089351,0.089351
233,-0.29699,0.11617,0.11617
234,-0.29673,0.13369,0.13369
235,-0.29247,0.1337,0.1337
236,-0.29097,0.14097,0.14097
237,-0.28984,0.088909,0.088909
238,-0.2896,0.12051,0.12051
239,-0.28951,0.10931,0.10931
240,-0.28614,0.13641,0.13641
241,-0.28319,0.10725,0.10725
242,-0.28267,0.093996,0.093996
243,-0.28249,0.10086,0.10086
244,-0.27885,0.090856,0.090856
245,-0.27874,0.094667,0.094667
246,-0.2784,0.11993,0.11993
247,-0.27753,0.10177,0.10177
248,-0.27436,0.28541,0.28541
249,-0.27381,0.092833,0.092833
250,-0.27288,0.15848,0.15848
251,-0.26889,0.13722,0.13722
252,-0.26879,0.10905,0.10905
253,-0.26817,0.098555,0.098555
254,-0.26756,0.32062,0.32062
255,-0.26664,0.13221,0.13221
256,-0.26656,0.19074,0.19074
257,-0.26495,0.18707,0.18707
258,-0.2627,0.089616,0.089616
259,-0.26154,0.11273,0.11273
260,-0.26139,0.11264,0.11264
261,-0.26007,0.095078,0.095078
262,-0.25854,0.25487,0.25487
263,-0.25709,0.1141,0.1141
264,-0.25396,0.152,0.152
265,-0.25343,0.24806,0.24806
266,-0.25325,0.21122,0.21122
267,-0.25162,0.17416,0.17416
268,-0.25108,0.21269,0.21269
269,-0.24628,0.1143,0.1143
270,-0.24556,0.11251,0.11251
271,-0.24063,0.18073,0.18073
272,-0.23732,0.25903,0.25903
273,-0.23185,0.16105,0.16105
274,-0.23142,0.24102,0.24102
275,-0.23139,0.094384,0.094384
276,-0.23082,0.18038,0.18038
277,-0.22899,0.14462,0.14462
278,-0.22488,0.12745,0.12745
279,-0.21759,0.39386,0.39386
280,-0.21617,0.40167,0.40167
281,-0.21616,0.40168,0.40168
282,-0.216,0.40122,0.40122
283,-0.21251,0.13542,0.13542
284,-0.20829,0.23405,0.23405
285,-0.20216,0.19822,0.19822
286,-0.18844,0.21167,0.21167
287,-0.18822,0.57628,0.57628
288,-0.18489,0.3333,0.3333
289,-0.17702,0.18158,0.18158
290,-0.17523,0.18669,0.18669
291,-0.16712,0.34087,0.34087
292,-0.166,0.19615,0.19615
293,-0.16419,0.47379,0.47379
294,-0.15171,0.26401,0.26401
295,-0.14046,0.33804,0.33804
296,-0.13246,0.2617,0.2617
297,-0.13186,0.12717,0.12717
298,-0.13096,0.16876,0.16876
299,-0.13072,0.18361,0.18361
300,-0.12938,0.38515,0.38515
301,-0.12547,0.2401,0.2401
302,-0.12357,0.44702,0.44702
303,-0.11828,0.25831,0.25831
304,-0.11815,0.17831,0.17831
305,-0.11251,0.231,0.231
306,-0.11157,0.24636,0.24636
307,-0.1102,0.37451,0.37451
308,-0.10284,0.23157,0.23157
309,-0.10133,0.16127,0.16127
310,-0.096293,0.23257,0.23257
311,-0.095572,0.16663,0.16663
312,-0.095435,0.31974,0.31974
313,-0.093368,0.17406,0.17406
314,-0.089861,0.29161,0.29161
315,-0.087081,0.23105,0.23105
316,-0.082355,0.27265,0.27265
317,-0.078285,0.38756,0.38756
318,-0.0733,0.21691,0.21691
319,-0.070893,0.26704,0.26704
320,-0.066277,0.45938,0.45938
321,-0.063079,0.26116,0.26116
322,-0.059878,0.1653,0.1653
323,-0.053603,0.24172,0.24172
324,-0.051488,0.26827,0.26827
325,-0.043693,0.26163,0.26163
326,-0.039884,0.15659,0.15659
327,-0.030375,0.2273,0.2273
328,-0.020602,0.31024,0.31024
329,-0.018054,0.27071,0.27071
330,-0.017202,0.22322,0.22322
331,-0.0027997,0.30549,0.30549
332,-0.00071773,0.18788,0.18788
333,0.0017134,0.35839,0.35839
334,0.0032676,0.27121,0.27121
335,0.01495,0.26035,0.26035
336,0.018305,0.21422,0.21422
337,0.022408,0.24068,0.24068
338,0.023985,0.27418,0.27418
339,0.026797,0.34132,0.34132
340,0.043586,0.35491,0.35491
341,0.049668,0.30385,0.30385
342,0.050325,0.35109,0.35109
343,0.056435,0.24218,0.24218
344,0.062268,0.48631,0.48631
345,0.064467,0.30078,0.30078
346,0.075961,0.28739,0.28739
347,0.080653,0.31755,0.31755
348,0.080669,0.32977,0.32977
349,0.0811,0.252,0.252
350,0.092346,0.58133,0.58133
351,0.096998,0.31126,0.31126
352,0.10385,0.37715,0.37715
353,0.10948,0.60949,0.60949
354,0.11518,0.25754,0.25754
355,0.124,0.33698,0.33698
356,0.13355,0.45627,0.45627
357,0.13387,0.23962,0.23962
358,0.14117,0.29603,0.29603
359,0.15403,0.63396,0.63396
360,0.1688,0.2993,0.2993
361,0.18654,0.64046,0.64046
362,0.18781,0.55749,0.55749
363,0.19235,0.32354,0.32354
364,0.20441,0.35989,0.35989
365,0.21613,0.28337,0.28337
366,0.22387,0.4471,0.4471
367,0.25546,0.45667,0.45667
368,0.41257,0.52037,0.52037
